-875.799988, -774.400024, -3.146000 , -734.157043, -775.935181, -3.184074 , 141.580353, 4.481591, 0.038074 , 2.960442, 0.046127, 2.738128, 0.005729
-896.900024, -774.099976, -3.163000 , -754.173340, -775.135925, -3.178924 , 142.665909, 4.291726, 0.015924 , 2.961040, 0.039407, 2.761138, 0.005150
-917.799988, -773.299988, -3.191000 , -777.462158, -774.288818, -3.176975 , 140.284958, 3.976303, -0.014024 , 2.962912, 0.017194, 2.784147, 0.001949
-938.700012, -771.900024, -3.226000 , -800.681641, -773.434753, -3.179736 , 137.976517, 3.729612, -0.046264 , 2.962758, -0.012856, 2.784147, -0.002761
-959.799988, -769.599976, -3.275000 , -823.812195, -772.430420, -3.190228 , 135.964600, 3.784107, -0.084772 , 2.937735, -0.045186, 2.692109, -0.010492
-980.700012, -766.200012, -3.330000 , -847.074280, -771.028931, -3.213300 , 133.628311, 4.757259, -0.116700 , 2.930154, -0.083689, 2.761138, -0.023072
-1001.299988, -761.500000, -3.400000 , -870.229065, -768.862427, -3.256467 , 131.050949, 7.709642, -0.143533 , 2.920523, -0.115341, 2.772643, -0.043166
-1021.299988, -755.400024, -3.477000 , -892.851501, -765.606384, -3.312612 , 128.311646, 11.802760, -0.164388 , 2.910074, -0.141319, 2.703614, -0.056145
-1040.099976, -748.099976, -3.544000 , -915.152283, -760.926514, -3.384273 , 124.368690, 17.574852, -0.159727 , 2.900440, -0.160981, 2.726624, -0.071661
-1059.000000, -739.099976, -3.623000 , -937.028137, -754.402527, -3.478566 , 120.171646, 25.885912, -0.144434 , 2.902246, -0.154630, 2.680605, -0.094294
-1076.900024, -728.700012, -3.715000 , -957.862122, -745.896545, -3.579851 , 115.085449, 34.944008, -0.135149 , 2.908608, -0.136899, 2.692109, -0.101286
-1093.800049, -716.700012, -3.800000 , -977.800476, -735.314453, -3.679203 , 109.168243, 43.413040, -0.120797 , 2.911886, -0.124960, 2.715119, -0.099352
-1109.800049, -703.200012, -3.885000 , -996.791382, -722.585022, -3.784990 , 102.043365, 52.286613, -0.100010 , 2.916656, -0.108125, 2.715119, -0.105787
-1124.699951, -688.200012, -3.972000 , -1014.383972, -708.016357, -3.881487 , 94.833145, 59.740936, -0.090513 , 3.193755, -0.083313, 2.611576, -0.096496
-1138.000000, -672.200012, -4.065000 , -1028.852051, -693.784607, -3.956016 , 90.606071, 64.573296, -0.108984 , 3.195924, -0.071428, 2.864681, -0.074529
-1150.000000, -654.900024, -4.153000 , -1042.254883, -678.444397, -4.032568 , 86.044464, 68.990570, -0.120431 , 3.189616, -0.088359, 2.830166, -0.076553
-1160.199951, -636.599976, -4.251000 , -1054.581055, -661.975647, -4.107179 , 80.958763, 72.422066, -0.143821 , 3.188466, -0.098372, 2.818661, -0.074611
